AFFGEOID,NAME,POPEST_2017
0500000US47091,"Johnson County, Tennessee",17691
0500000US47093,"Knox County, Tennessee",461860
0500000US47095,"Lake County, Tennessee",7468
0500000US47097,"Lauderdale County, Tennessee",25274
0500000US47099,"Lawrence County, Tennessee",43396
0500000US47101,"Lewis County, Tennessee",12035
0500000US47103,"Lincoln County, Tennessee",33751
0500000US47105,"Loudon County, Tennessee",52152
0500000US47107,"McMinn County, Tennessee",52877
0500000US47109,"McNairy County, Tennessee",26004
0500000US47111,"Macon County, Tennessee",24079
0500000US47113,"Madison County, Tennessee",97643
0500000US47115,"Marion County, Tennessee",28425
0500000US47117,"Marshall County, Tennessee",32931
0500000US47119,"Maury County, Tennessee",92163
0500000US47121,"Meigs County, Tennessee",12068
0500000US47123,"Monroe County, Tennessee",46240
0500000US47125,"Montgomery County, Tennessee",200182
0500000US47127,"Moore County, Tennessee",6384
0500000US47129,"Morgan County, Tennessee",21636
0500000US47131,"Obion County, Tennessee",30385
0500000US47133,"Overton County, Tennessee",22012
0500000US47135,"Perry County, Tennessee",7975
0500000US47137,"Pickett County, Tennessee",5073
0500000US47139,"Polk County, Tennessee",16757
0500000US47141,"Putnam County, Tennessee",77674
0500000US47143,"Rhea County, Tennessee",32691
0500000US47145,"Roane County, Tennessee",53036
0500000US47147,"Robertson County, Tennessee",70177
0500000US47149,"Rutherford County, Tennessee",317157
0500000US47151,"Scott County, Tennessee",21989
0500000US47153,"Sequatchie County, Tennessee",14736
0500000US47155,"Sevier County, Tennessee",97638
0500000US47157,"Shelby County, Tennessee",936961
0500000US47159,"Smith County, Tennessee",19636
0500000US47161,"Stewart County, Tennessee",13355
0500000US47163,"Sullivan County, Tennessee",157158
0500000US47165,"Sumner County, Tennessee",183545
0500000US47167,"Tipton County, Tennessee",61366
0500000US47169,"Trousdale County, Tennessee",10083
0500000US47171,"Unicoi County, Tennessee",17759
0500000US47173,"Union County, Tennessee",19442
0500000US47175,"Van Buren County, Tennessee",5742
0500000US47177,"Warren County, Tennessee",40651
0500000US47179,"Washington County, Tennessee",127806
0500000US47181,"Wayne County, Tennessee",16583
0500000US47183,"Weakley County, Tennessee",33337
0500000US47185,"White County, Tennessee",26753
0500000US47187,"Williamson County, Tennessee",226257
0500000US47189,"Wilson County, Tennessee",136442
0500000US48001,"Anderson County, Texas",57741
0500000US48003,"Andrews County, Texas",17722
0500000US48005,"Angelina County, Texas",87805
0500000US48007,"Aransas County, Texas",25572
0500000US48009,"Archer County, Texas",8809
0500000US48011,"Armstrong County, Texas",1879
0500000US48013,"Atascosa County, Texas",48981
0500000US48015,"Austin County, Texas",29786
0500000US48017,"Bailey County, Texas",7077
0500000US48019,"Bandera County, Texas",22351
0500000US48021,"Bastrop County, Texas",84761
0500000US48023,"Baylor County, Texas",3581
0500000US48025,"Bee County, Texas",32563
0500000US48027,"Bell County, Texas",347833
0500000US48029,"Bexar County, Texas",1958578
0500000US48031,"Blanco County, Texas",11626
0500000US48033,"Borden County, Texas",673
0500000US48035,"Bosque County, Texas",18326
0500000US48037,"Bowie County, Texas",94012
0500000US48039,"Brazoria County, Texas",362457
0500000US48041,"Brazos County, Texas",222830
0500000US48043,"Brewster County, Texas",9337
0500000US48045,"Briscoe County, Texas",1528
0500000US48047,"Brooks County, Texas",7235
0500000US48049,"Brown County, Texas",38053
0500000US48051,"Burleson County, Texas",18011
0500000US48053,"Burnet County, Texas",46804
0500000US48055,"Caldwell County, Texas",42338
0500000US48057,"Calhoun County, Texas",21744
0500000US48059,"Callahan County, Texas",13946
0500000US48061,"Cameron County, Texas",423725
0500000US48063,"Camp County, Texas",12855
0500000US48065,"Carson County, Texas",6032
0500000US48067,"Cass County, Texas",30012
0500000US48069,"Castro County, Texas",7843
0500000US48071,"Chambers County, Texas",41441
0500000US48073,"Cherokee County, Texas",52240
0500000US48075,"Childress County, Texas",7067
0500000US48077,"Clay County, Texas",10421
0500000US48079,"Cochran County, Texas",2851
0500000US48081,"Coke County, Texas",3306
0500000US48083,"Coleman County, Texas",8430
0500000US48085,"Collin County, Texas",969603
0500000US48087,"Collingsworth County, Texas",2987
0500000US48089,"Colorado County, Texas",21232
0500000US48091,"Comal County, Texas",141009
0500000US48093,"Comanche County, Texas",13573
0500000US48095,"Concho County, Texas",2717
0500000US48097,"Cooke County, Texas",39895
0500000US48099,"Coryell County, Texas",74913
0500000US48101,"Cottle County, Texas",1387
0500000US48103,"Crane County, Texas",4740
0500000US48105,"Crockett County, Texas",3564
0500000US48107,"Crosby County, Texas",5899
0500000US48109,"Culberson County, Texas",2231
0500000US48111,"Dallam County, Texas",7208
0500000US48113,"Dallas County, Texas",2618148
0500000US48115,"Dawson County, Texas",12813
0500000US48117,"Deaf Smith County, Texas",18836
0500000US48119,"Delta County, Texas",5298
0500000US48121,"Denton County, Texas",836210
0500000US48123,"DeWitt County, Texas",20226
0500000US48125,"Dickens County, Texas",2209
0500000US48127,"Dimmit County, Texas",10418
0500000US48129,"Donley County, Texas",3311
0500000US48131,"Duval County, Texas",11273
0500000US48133,"Eastland County, Texas",18411
0500000US48135,"Ector County, Texas",157087
0500000US48137,"Edwards County, Texas",1953
0500000US48139,"Ellis County, Texas",173620
0500000US48141,"El Paso County, Texas",840410
0500000US48143,"Erath County, Texas",41969
0500000US48145,"Falls County, Texas",17437
0500000US48147,"Fannin County, Texas",34446
0500000US48149,"Fayette County, Texas",25272
0500000US48151,"Fisher County, Texas",3880
0500000US48153,"Floyd County, Texas",5855
0500000US48155,"Foard County, Texas",1222
0500000US48157,"Fort Bend County, Texas",764828
0500000US48159,"Franklin County, Texas",10767
0500000US48161,"Freestone County, Texas",19625
0500000US48163,"Frio County, Texas",19600
0500000US48165,"Gaines County, Texas",20638
0500000US48167,"Galveston County, Texas",335036
0500000US48169,"Garza County, Texas",6528
0500000US48171,"Gillespie County, Texas",26646
0500000US48173,"Glasscock County, Texas",1348
0500000US48175,"Goliad County, Texas",7562
0500000US48177,"Gonzales County, Texas",20893
0500000US48179,"Gray County, Texas",22404
0500000US48181,"Grayson County, Texas",131140
0500000US48183,"Gregg County, Texas",123367
0500000US48185,"Grimes County, Texas",28082
0500000US48187,"Guadalupe County, Texas",159659
0500000US48189,"Hale County, Texas",34134
0500000US48191,"Hall County, Texas",3071
0500000US48193,"Hamilton County, Texas",8422
0500000US48195,"Hansford County, Texas",5447
0500000US48197,"Hardeman County, Texas",3994
0500000US48199,"Hardin County, Texas",57139
0500000US48201,"Harris County, Texas",4652980
0500000US48203,"Harrison County, Texas",66661
0500000US48205,"Hartley County, Texas",5691
0500000US48207,"Haskell County, Texas",5746
0500000US48209,"Hays County, Texas",214485
0500000US48211,"Hemphill County, Texas",4024
0500000US48213,"Henderson County, Texas",81064
0500000US48215,"Hidalgo County, Texas",860661
0500000US48217,"Hill County, Texas",35852
0500000US48219,"Hockley County, Texas",23088
0500000US48221,"Hood County, Texas",58273
0500000US48223,"Hopkins County, Texas",36496
0500000US48225,"Houston County, Texas",23021
0500000US48227,"Howard County, Texas",36040
0500000US48229,"Hudspeth County, Texas",4408
0500000US48231,"Hunt County, Texas",93872
0500000US48233,"Hutchinson County, Texas",21375
0500000US48235,"Irion County, Texas",1516
0500000US48237,"Jack County, Texas",8832
0500000US48239,"Jackson County, Texas",14805
0500000US48241,"Jasper County, Texas",35561
0500000US48243,"Jeff Davis County, Texas",2280
0500000US48245,"Jefferson County, Texas",256299
0500000US48247,"Jim Hogg County, Texas",5202
0500000US48249,"Jim Wells County, Texas",40871
0500000US48251,"Johnson County, Texas",167301
0500000US48253,"Jones County, Texas",19983
0500000US48255,"Karnes County, Texas",15187
0500000US48257,"Kaufman County, Texas",122883
0500000US48259,"Kendall County, Texas",44026
0500000US48261,"Kenedy County, Texas",417
0500000US48263,"Kent County, Texas",763
0500000US48265,"Kerr County, Texas",51720
0500000US48267,"Kimble County, Texas",4410
0500000US48269,"King County, Texas",296
0500000US48271,"Kinney County, Texas",3745
0500000US48273,"Kleberg County, Texas",31088
0500000US48275,"Knox County, Texas",3710
0500000US48277,"Lamar County, Texas",49587
0500000US48279,"Lamb County, Texas",13210
0500000US48281,"Lampasas County, Texas",21027
0500000US48283,"La Salle County, Texas",7584
0500000US48285,"Lavaca County, Texas",20062
0500000US48287,"Lee County, Texas",17183
0500000US48289,"Leon County, Texas",17243
0500000US48291,"Liberty County, Texas",83658
0500000US48293,"Limestone County, Texas",23527
0500000US48295,"Lipscomb County, Texas",3378
0500000US48297,"Live Oak County, Texas",12174
0500000US48299,"Llano County, Texas",21210
0500000US48301,"Loving County, Texas",134
0500000US48303,"Lubbock County, Texas",305225
0500000US48305,"Lynn County, Texas",5859
0500000US48307,"McCulloch County, Texas",7957
0500000US48309,"McLennan County, Texas",251259
0500000US48311,"McMullen County, Texas",778
0500000US48313,"Madison County, Texas",14222
0500000US48315,"Marion County, Texas",10064
0500000US48317,"Martin County, Texas",5626
0500000US48319,"Mason County, Texas",4222
0500000US48321,"Matagorda County, Texas",36840
0500000US48323,"Maverick County, Texas",58216
0500000US48325,"Medina County, Texas",50066
0500000US48327,"Menard County, Texas",2124
0500000US48329,"Midland County, Texas",165049
0500000US48331,"Milam County, Texas",25053
0500000US48333,"Mills County, Texas",4921
0500000US48335,"Mitchell County, Texas",8468
0500000US48337,"Montague County, Texas",19539
0500000US48339,"Montgomery County, Texas",570934
0500000US48341,"Moore County, Texas",22097
0500000US48343,"Morris County, Texas",12467
0500000US48345,"Motley County, Texas",1230
0500000US48347,"Nacogdoches County, Texas",65580
0500000US48349,"Navarro County, Texas",48701
0500000US48351,"Newton County, Texas",13952
0500000US48353,"Nolan County, Texas",14770
0500000US48355,"Nueces County, Texas",361221
0500000US48357,"Ochiltree County, Texas",10073
0500000US48359,"Oldham County, Texas",2114
0500000US48361,"Orange County, Texas",85047
0500000US48363,"Palo Pinto County, Texas",28570
0500000US48365,"Panola County, Texas",23243
0500000US48367,"Parker County, Texas",133463
0500000US48369,"Parmer County, Texas",9842
0500000US48371,"Pecos County, Texas",15634
0500000US48373,"Polk County, Texas",49162
0500000US48375,"Potter County, Texas",120458
0500000US48377,"Presidio County, Texas",7156
0500000US48379,"Rains County, Texas",11762
0500000US48381,"Randall County, Texas",134442
0500000US48383,"Reagan County, Texas",3710
0500000US48385,"Real County, Texas",3429
0500000US48387,"Red River County, Texas",12229
0500000US48389,"Reeves County, Texas",15281
0500000US48391,"Refugio County, Texas",7224
0500000US48393,"Roberts County, Texas",938
0500000US48395,"Robertson County, Texas",17203
0500000US48397,"Rockwall County, Texas",96788
0500000US48399,"Runnels County, Texas",10266
0500000US48401,"Rusk County, Texas",52833
0500000US48403,"Sabine County, Texas",10461
0500000US48405,"San Augustine County, Texas",8253
0500000US48407,"San Jacinto County, Texas",28270
0500000US48409,"San Patricio County, Texas",67215
0500000US48411,"San Saba County, Texas",5959
0500000US48413,"Schleicher County, Texas",3001
0500000US48415,"Scurry County, Texas",17050
0500000US48417,"Shackelford County, Texas",3328
0500000US48419,"Shelby County, Texas",25513
0500000US48421,"Sherman County, Texas",3067
0500000US48423,"Smith County, Texas",227727
0500000US48425,"Somervell County, Texas",8845
0500000US48427,"Starr County, Texas",64454
0500000US48429,"Stephens County, Texas",9337
0500000US48431,"Sterling County, Texas",1295
0500000US48433,"Stonewall County, Texas",1388
0500000US48435,"Sutton County, Texas",3767
0500000US48437,"Swisher County, Texas",7515
0500000US48439,"Tarrant County, Texas",2054475
0500000US48441,"Taylor County, Texas",136290
0500000US48443,"Terrell County, Texas",810
0500000US48445,"Terry County, Texas",12715
0500000US48447,"Throckmorton County, Texas",1527
0500000US48449,"Titus County, Texas",32904
0500000US48451,"Tom Green County, Texas",118019
0500000US48453,"Travis County, Texas",1226698
0500000US48455,"Trinity County, Texas",14667
0500000US48457,"Tyler County, Texas",21539
0500000US48459,"Upshur County, Texas",41281
0500000US48461,"Upton County, Texas",3663
0500000US48463,"Uvalde County, Texas",27132
0500000US48465,"Val Verde County, Texas",49205
0500000US48467,"Van Zandt County, Texas",55182
0500000US48469,"Victoria County, Texas",92084
0500000US48471,"Walker County, Texas",72245
0500000US48473,"Waller County, Texas",51307
0500000US48475,"Ward County, Texas",11472
0500000US48477,"Washington County, Texas",35043
0500000US48479,"Webb County, Texas",274794
0500000US48481,"Wharton County, Texas",41968
0500000US48483,"Wheeler County, Texas",5358
0500000US48485,"Wichita County, Texas",132000
0500000US48487,"Wilbarger County, Texas",12764
0500000US48489,"Willacy County, Texas",21584
0500000US48491,"Williamson County, Texas",547545
0500000US48493,"Wilson County, Texas",49304
0500000US48495,"Winkler County, Texas",7574
0500000US48497,"Wise County, Texas",66181
0500000US48499,"Wood County, Texas",44314
0500000US48501,"Yoakum County, Texas",8568
0500000US48503,"Young County, Texas",17979
0500000US48505,"Zapata County, Texas",14322
0500000US48507,"Zavala County, Texas",11948
0500000US49001,"Beaver County, Utah",6386
0500000US49003,"Box Elder County, Utah",54079
0500000US49005,"Cache County, Utah",124438
0500000US49007,"Carbon County, Utah",20295
0500000US49009,"Daggett County, Utah",1029
0500000US49011,"Davis County, Utah",347637
0500000US49013,"Duchesne County, Utah",20026
0500000US49015,"Emery County, Utah",10077
0500000US49017,"Garfield County, Utah",5078
0500000US49019,"Grand County, Utah",9674
0500000US49021,"Iron County, Utah",51001
0500000US49023,"Juab County, Utah",11250
0500000US49025,"Kane County, Utah",7567
0500000US49027,"Millard County, Utah",12863
0500000US49029,"Morgan County, Utah",11873
0500000US49031,"Piute County, Utah",1420
0500000US49033,"Rich County, Utah",2391
0500000US49035,"Salt Lake County, Utah",1135649
0500000US49037,"San Juan County, Utah",15356
0500000US49039,"Sanpete County, Utah",30035
0500000US49041,"Sevier County, Utah",21316
0500000US49043,"Summit County, Utah",41106
0500000US49045,"Tooele County, Utah",67456
0500000US49047,"Uintah County, Utah",35150
0500000US49049,"Utah County, Utah",606425
0500000US49051,"Wasatch County, Utah",32106
0500000US49053,"Washington County, Utah",165662
0500000US49055,"Wayne County, Utah",2719
0500000US49057,"Weber County, Utah",251769
0500000US50001,"Addison County, Vermont",36776
0500000US50003,"Bennington County, Vermont",35594
0500000US50005,"Caledonia County, Vermont",30164
0500000US50007,"Chittenden County, Vermont",162372
0500000US50009,"Essex County, Vermont",6230
0500000US50011,"Franklin County, Vermont",49025
0500000US50013,"Grand Isle County, Vermont",6998
0500000US50015,"Lamoille County, Vermont",25337
0500000US50017,"Orange County, Vermont",28974
0500000US50019,"Orleans County, Vermont",26841
0500000US50021,"Rutland County, Vermont",59087
0500000US50023,"Washington County, Vermont",58290
0500000US50025,"Windham County, Vermont",42869
0500000US50027,"Windsor County, Vermont",55100
0500000US51001,"Accomack County, Virginia",32545
0500000US51003,"Albemarle County, Virginia",107702
0500000US51005,"Alleghany County, Virginia",15122
0500000US51007,"Amelia County, Virginia",13020
0500000US51009,"Amherst County, Virginia",31594
0500000US51011,"Appomattox County, Virginia",15681
0500000US51013,"Arlington County, Virginia",234965
0500000US51015,"Augusta County, Virginia",75144
0500000US51017,"Bath County, Virginia",4297
0500000US51019,"Bedford County, Virginia",77974
0500000US51021,"Bland County, Virginia",6350
0500000US51023,"Botetourt County, Virginia",33192
0500000US51025,"Brunswick County, Virginia",16244
0500000US51027,"Buchanan County, Virginia",21514
0500000US51029,"Buckingham County, Virginia",17065
0500000US51031,"Campbell County, Virginia",55010
0500000US51033,"Caroline County, Virginia",30461
0500000US51035,"Carroll County, Virginia",29708
0500000US51036,"Charles City County, Virginia",7004
0500000US51037,"Charlotte County, Virginia",12119
0500000US51041,"Chesterfield County, Virginia",343599
0500000US51043,"Clarke County, Virginia",14508
0500000US51045,"Craig County, Virginia",5062
0500000US51047,"Culpeper County, Virginia",51282
0500000US51049,"Cumberland County, Virginia",9811
0500000US51051,"Dickenson County, Virginia",14782
0500000US51053,"Dinwiddie County, Virginia",28208
0500000US51057,"Essex County, Virginia",11028
0500000US51059,"Fairfax County, Virginia",1148433
0500000US51061,"Fauquier County, Virginia",69465
0500000US51063,"Floyd County, Virginia",15755
0500000US51065,"Fluvanna County, Virginia",26452
0500000US51067,"Franklin County, Virginia",56445
0500000US51069,"Frederick County, Virginia",86484
0500000US51071,"Giles County, Virginia",16837
0500000US51073,"Gloucester County, Virginia",37292
0500000US51075,"Goochland County, Virginia",22685
0500000US51077,"Grayson County, Virginia",15665
0500000US51079,"Greene County, Virginia",19612
0500000US51081,"Greensville County, Virginia",11679
0500000US51083,"Halifax County, Virginia",34563
0500000US51085,"Hanover County, Virginia",105923
0500000US51087,"Henrico County, Virginia",327898
0500000US51089,"Henry County, Virginia",51227
0500000US51091,"Highland County, Virginia",2212
0500000US51093,"Isle of Wight County, Virginia",36552
0500000US51095,"James City County, Virginia",75524
0500000US51097,"King and Queen County, Virginia",7003
0500000US51099,"King George County, Virginia",26337
0500000US51101,"King William County, Virginia",16708
0500000US51103,"Lancaster County, Virginia",10788
0500000US51105,"Lee County, Virginia",23758
0500000US51107,"Loudoun County, Virginia",398080
0500000US51109,"Louisa County, Virginia",35860
0500000US51111,"Lunenburg County, Virginia",12235
0500000US51113,"Madison County, Virginia",13277
0500000US51115,"Mathews County, Virginia",8779
0500000US51117,"Mecklenburg County, Virginia",30686
0500000US51119,"Middlesex County, Virginia",10679
0500000US51121,"Montgomery County, Virginia",98559
0500000US51125,"Nelson County, Virginia",14943
0500000US51127,"New Kent County, Virginia",21682
0500000US51131,"Northampton County, Virginia",11846
0500000US51133,"Northumberland County, Virginia",12275
0500000US51135,"Nottoway County, Virginia",15434
0500000US51137,"Orange County, Virginia",36073
0500000US51139,"Page County, Virginia",23731
0500000US51141,"Patrick County, Virginia",17665
0500000US51143,"Pittsylvania County, Virginia",61258
0500000US51145,"Powhatan County, Virginia",28601
0500000US51147,"Prince Edward County, Virginia",22703
0500000US51149,"Prince George County, Virginia",37809
0500000US51153,"Prince William County, Virginia",463023
0500000US51155,"Pulaski County, Virginia",34184
0500000US51157,"Rappahannock County, Virginia",7321
0500000US51159,"Richmond County, Virginia",8939
0500000US51161,"Roanoke County, Virginia",93730
0500000US51163,"Rockbridge County, Virginia",22659
0500000US51165,"Rockingham County, Virginia",80227
0500000US51167,"Russell County, Virginia",27048
0500000US51169,"Scott County, Virginia",21865
0500000US51171,"Shenandoah County, Virginia",43225
0500000US51173,"Smyth County, Virginia",30656
0500000US51175,"Southampton County, Virginia",17750
0500000US51177,"Spotsylvania County, Virginia",133033
0500000US51179,"Stafford County, Virginia",146649
0500000US51181,"Surry County, Virginia",6540
0500000US51183,"Sussex County, Virginia",11373
0500000US51185,"Tazewell County, Virginia",41095
0500000US51187,"Warren County, Virginia",39563
0500000US51191,"Washington County, Virginia",54387
0500000US51193,"Westmoreland County, Virginia",17780
0500000US51195,"Wise County, Virginia",38586
0500000US51197,"Wythe County, Virginia",28882
0500000US51199,"York County, Virginia",67739
0500000US51510,"Alexandria city, Virginia",160035
0500000US51520,"Bristol city, Virginia",16790
0500000US51530,"Buena Vista city, Virginia",6327
0500000US51540,"Charlottesville city, Virginia",48019
0500000US51550,"Chesapeake city, Virginia",240397
0500000US51570,"Colonial Heights city, Virginia",17830
0500000US51580,"Covington city, Virginia",5531
0500000US51590,"Danville city, Virginia",41130
0500000US51595,"Emporia city, Virginia",5282
0500000US51600,"Fairfax city, Virginia",24097
0500000US51610,"Falls Church city, Virginia",14583
0500000US51620,"Franklin city, Virginia",8176
0500000US51630,"Fredericksburg city, Virginia",28360
0500000US51640,"Galax city, Virginia",6625
0500000US51650,"Hampton city, Virginia",134669
0500000US51660,"Harrisonburg city, Virginia",54215
0500000US51670,"Hopewell city, Virginia",22621
0500000US51678,"Lexington city, Virginia",7106
0500000US51680,"Lynchburg city, Virginia",80995
0500000US51683,"Manassas city, Virginia",41501
0500000US51685,"Manassas Park city, Virginia",16591
0500000US51690,"Martinsville city, Virginia",13142
0500000US51700,"Newport News city, Virginia",179388
0500000US51710,"Norfolk city, Virginia",244703
0500000US51720,"Norton city, Virginia",3936
0500000US51730,"Petersburg city, Virginia",31750
0500000US51735,"Poquoson city, Virginia",12053
0500000US51740,"Portsmouth city, Virginia",94572
0500000US51750,"Radford city, Virginia",17658
0500000US51760,"Richmond city, Virginia",227032
0500000US51770,"Roanoke city, Virginia",99837
0500000US51775,"Salem city, Virginia",25862
0500000US51790,"Staunton city, Virginia",24528
0500000US51800,"Suffolk city, Virginia",90237
0500000US51810,"Virginia Beach city, Virginia",450435
0500000US51820,"Waynesboro city, Virginia",22327
0500000US51830,"Williamsburg city, Virginia",15031
0500000US51840,"Winchester city, Virginia",27932
0500000US53001,"Adams County, Washington",19506
0500000US53003,"Asotin County, Washington",22535
0500000US53005,"Benton County, Washington",198171
0500000US53007,"Chelan County, Washington",76533
0500000US53009,"Clallam County, Washington",75474
0500000US53011,"Clark County, Washington",474643
0500000US53013,"Columbia County, Washington",4047
0500000US53015,"Cowlitz County, Washington",106910
0500000US53017,"Douglas County, Washington",41945
0500000US53019,"Ferry County, Washington",7594
0500000US53021,"Franklin County, Washington",92125
0500000US53023,"Garfield County, Washington",2210
0500000US53025,"Grant County, Washington",95158
0500000US53027,"Grays Harbor County, Washington",72697
0500000US53029,"Island County, Washington",83159
0500000US53031,"Jefferson County, Washington",31234
0500000US53033,"King County, Washington",2188649
0500000US53035,"Kitsap County, Washington",266414
0500000US53037,"Kittitas County, Washington",46205
0500000US53039,"Klickitat County, Washington",21811
0500000US53041,"Lewis County, Washington",78200
0500000US53043,"Lincoln County, Washington",10579
0500000US53045,"Mason County, Washington",63710
0500000US53047,"Okanogan County, Washington",41742
0500000US53049,"Pacific County, Washington",21626
0500000US53051,"Pend Oreille County, Washington",13354
0500000US53053,"Pierce County, Washington",876764
0500000US53055,"San Juan County, Washington",16715
0500000US53057,"Skagit County, Washington",125619
0500000US53059,"Skamania County, Washington",11837
0500000US53061,"Snohomish County, Washington",801633
0500000US53063,"Spokane County, Washington",506152
0500000US53065,"Stevens County, Washington",44730
0500000US53067,"Thurston County, Washington",280588
0500000US53069,"Wahkiakum County, Washington",4264
0500000US53071,"Walla Walla County, Washington",60567
0500000US53073,"Whatcom County, Washington",221404
0500000US53075,"Whitman County, Washington",49046
0500000US53077,"Yakima County, Washington",250193
0500000US54001,"Barbour County, West Virginia",16497
0500000US54003,"Berkeley County, West Virginia",114920
0500000US54005,"Boone County, West Virginia",22349
0500000US54007,"Braxton County, West Virginia",14237
0500000US54009,"Brooke County, West Virginia",22443
0500000US54011,"Cabell County, West Virginia",94958
0500000US54013,"Calhoun County, West Virginia",7307
0500000US54015,"Clay County, West Virginia",8764
0500000US54017,"Doddridge County, West Virginia",8560
0500000US54019,"Fayette County, West Virginia",43521
0500000US54021,"Gilmer County, West Virginia",8005
0500000US54023,"Grant County, West Virginia",11670
0500000US54025,"Greenbrier County, West Virginia",35287
0500000US54027,"Hampshire County, West Virginia",23471
0500000US54029,"Hancock County, West Virginia",29448
0500000US54031,"Hardy County, West Virginia",13717
0500000US54033,"Harrison County, West Virginia",67811
0500000US54035,"Jackson County, West Virginia",28976
0500000US54037,"Jefferson County, West Virginia",56338
0500000US54039,"Kanawha County, West Virginia",183293
0500000US54041,"Lewis County, West Virginia",16226
0500000US54043,"Lincoln County, West Virginia",20825
0500000US54045,"Logan County, West Virginia",32925
0500000US54047,"McDowell County, West Virginia",18456
0500000US54049,"Marion County, West Virginia",56337
0500000US54051,"Marshall County, West Virginia",31190
0500000US54053,"Mason County, West Virginia",26801
0500000US54055,"Mercer County, West Virginia",59753
0500000US54057,"Mineral County, West Virginia",27222
0500000US54059,"Mingo County, West Virginia",24127
0500000US54061,"Monongalia County, West Virginia",105030
0500000US54063,"Monroe County, West Virginia",13402
0500000US54065,"Morgan County, West Virginia",17686
0500000US54067,"Nicholas County, West Virginia",25043
0500000US54069,"Ohio County, West Virginia",42035
0500000US54071,"Pendleton County, West Virginia",6996
0500000US54073,"Pleasants County, West Virginia",7512
0500000US54075,"Pocahontas County, West Virginia",8456
0500000US54077,"Preston County, West Virginia",33679
0500000US54079,"Putnam County, West Virginia",56792
0500000US54081,"Raleigh County, West Virginia",75022
0500000US54083,"Randolph County, West Virginia",28785
0500000US54085,"Ritchie County, West Virginia",9774
0500000US54087,"Roane County, West Virginia",14043
0500000US54089,"Summers County, West Virginia",12993
0500000US54091,"Taylor County, West Virginia",16930
0500000US54093,"Tucker County, West Virginia",6915
0500000US54095,"Tyler County, West Virginia",8795
0500000US54097,"Upshur County, West Virginia",24465
0500000US54099,"Wayne County, West Virginia",40153
0500000US54101,"Webster County, West Virginia",8372
0500000US54103,"Wetzel County, West Virginia",15437
0500000US54105,"Wirt County, West Virginia",5794
0500000US54107,"Wood County, West Virginia",85104
0500000US54109,"Wyoming County, West Virginia",21210
0500000US55001,"Adams County, Wisconsin",19973
0500000US55003,"Ashland County, Wisconsin",15500
0500000US55005,"Barron County, Wisconsin",45251
0500000US55007,"Bayfield County, Wisconsin",15008
0500000US55009,"Brown County, Wisconsin",262052
0500000US55011,"Buffalo County, Wisconsin",13167
0500000US55013,"Burnett County, Wisconsin",15352
0500000US55015,"Calumet County, Wisconsin",50067
0500000US55017,"Chippewa County, Wisconsin",63813
0500000US55019,"Clark County, Wisconsin",34679
0500000US55021,"Columbia County, Wisconsin",57248
0500000US55023,"Crawford County, Wisconsin",16214
0500000US55025,"Dane County, Wisconsin",536416
0500000US55027,"Dodge County, Wisconsin",87786
0500000US55029,"Door County, Wisconsin",27483
0500000US55031,"Douglas County, Wisconsin",43284
0500000US55033,"Dunn County, Wisconsin",44693
0500000US55035,"Eau Claire County, Wisconsin",103671
0500000US55037,"Florence County, Wisconsin",4371
0500000US55039,"Fond du Lac County, Wisconsin",102548
0500000US55041,"Forest County, Wisconsin",8970
0500000US55043,"Grant County, Wisconsin",51999
0500000US55045,"Green County, Wisconsin",36851
0500000US55047,"Green Lake County, Wisconsin",18760
0500000US55049,"Iowa County, Wisconsin",23715
0500000US55051,"Iron County, Wisconsin",5671
0500000US55053,"Jackson County, Wisconsin",20529
0500000US55055,"Jefferson County, Wisconsin",84832
0500000US55057,"Juneau County, Wisconsin",26576
0500000US55059,"Kenosha County, Wisconsin",168521
0500000US55061,"Kewaunee County, Wisconsin",20445
0500000US55063,"La Crosse County, Wisconsin",118274
0500000US55065,"Lafayette County, Wisconsin",16741
0500000US55067,"Langlade County, Wisconsin",19160
0500000US55069,"Lincoln County, Wisconsin",27838
0500000US55071,"Manitowoc County, Wisconsin",79175
0500000US55073,"Marathon County, Wisconsin",135732
0500000US55075,"Marinette County, Wisconsin",40310
0500000US55077,"Marquette County, Wisconsin",15308
0500000US55078,"Menominee County, Wisconsin",4615
0500000US55079,"Milwaukee County, Wisconsin",952085
0500000US55081,"Monroe County, Wisconsin",45625
0500000US55083,"Oconto County, Wisconsin",37553
0500000US55085,"Oneida County, Wisconsin",35254
0500000US55087,"Outagamie County, Wisconsin",186059
0500000US55089,"Ozaukee County, Wisconsin",88429
0500000US55091,"Pepin County, Wisconsin",7254
0500000US55093,"Pierce County, Wisconsin",41901
0500000US55095,"Polk County, Wisconsin",43450
0500000US55097,"Portage County, Wisconsin",70474
0500000US55099,"Price County, Wisconsin",13442
0500000US55101,"Racine County, Wisconsin",196071
0500000US55103,"Richland County, Wisconsin",17516
0500000US55105,"Rock County, Wisconsin",162309
0500000US55107,"Rusk County, Wisconsin",14151
0500000US55109,"St. Croix County, Wisconsin",88703
0500000US55111,"Sauk County, Wisconsin",63981
0500000US55113,"Sawyer County, Wisconsin",16418
0500000US55115,"Shawano County, Wisconsin",40935
0500000US55117,"Sheboygan County, Wisconsin",115344
0500000US55119,"Taylor County, Wisconsin",20321
0500000US55121,"Trempealeau County, Wisconsin",29472
